id,text
video11_1278,在地人強推！吃爆！台中霸氣旅行團美食！
video4_227,而且它烤的火候跟時間
video9_886,但我覺得最好吃的就是在這邊
video7_141,高雄人這麼愛
video3_1530,順利的通過鑑測
video2_6,班長，我們是去抓強盜。
video3_1549,不是為了求考績
video9_396,在這裡...
video6_780,羅剛，你真的很孚耶
video10_455,羅剛也不用這麼拼啊
video4_139,爸爸带你出去玩
video6_37,不會再發生類似的事情了。
video6_700,根本就是情書嘛
video5_820,我馬上回去罰站
video6_486,這個問題就是：世界衛生組織有統計
video7_898,開了50幾年了沒有這麼厲害
video9_167,因為你這樣吃下去之後
video1_959,麻油的香氣 你看
video1_640,你說管家要利用是什麼意思
video7_473,這幾家是有沒有這麼厲害高雄人這麼愛像這個知名飯店的綠豆糕
video11_663,它上面蛋當然就是很香。
video1_1020,是砂鍋煮的，很好吃的牛腩鍋。
video3_485,但如果你繼續固執下去
video3_359,這個操不得，那個爲不得
video12_722,然後還可以吃他們的涼拌牛腩
video11_861,你這樣怎麼主持
video4_444,爸爸带你出去玩来去花莲找新鲜！正是花莲玉里的西瓜。
video7_1172,這是南香梅瓜絲
video11_213,滿到炸出來！吃爆超澎湃美食！
video10_39,班長，羅剛是不是已經睡了。
video8_987,所以蠔肉的質感吃起來超明顯
video3_1550,也不是為了求升官
video7_1257,這一整潔沙母喔
video1_355,這是它的天窗喔，是
video7_351,這個蔬菜的各種脆口度
video7_190,因為酒味如果沒拿捏好這幾家是有沒有這麼厲害
video12_1230,感覺要點它的吃這種大塊的
video10_1143,現在後悔為時已晚了
video4_1358,爸爸带你出去玩！来去花莲找新鲜！你现在等下去厕所洗一下。
video1_785,那我想問你那你表現好
video2_1227,要我剪這樣不如去死
video7_233,然後裡面的柴魚味
video4_405,所以吃起來有點亂么！
video7_1116,高雄人這麼厲害，OK然後它非常厲害。
video5_620,我純粹只是因為運氣好
video12_569,高雄人都知道南台湾必比登推介。
video12_63,沒吃過！神級 雞湯切仔麺
video2_923,我已經找到一個
video3_227,陽光泡菜的海鮮湯啦 OK
video8_700,然後彈 在那邊彈
video3_141,想籤志願役，但體能不好
video5_121,這是雞排跟珍奶
video11_151,
video5_631,你變得更成熟、更穩重。
video4_434,爸爸带你出去玩新鲜！挖起來它本來還是有些。
video3_997,一天到晚打電話來
video1_63,客家料理結合創意餐點一吃就停不下來的客家料理。
video3_394,如果真的要追究責任的歸屬
video7_46,這幾家是有沒有這麼厲害 高雄人到底有沒有
video3_243,但是我認為該堅持的
video12_832,它就完全被它那個筋膜
video2_851,我只要掛上「惡靈退散」
video9_1038,我們剛剛的千萬級別的夜景
video3_477,我不能完全認同你的作風
video7_1215,你們家的酸白菜超厲害
video1_629,此生必住民宿這簡單
video3_913,雖然現在他不能策了
video3_1006,我不曉得，你自己看吧。
video1_1050,品質自然是沒話說
video9_997,是我的的感覺了 對啊
video4_571,就像在喝汽水的感覺
video10_567,我已經跟旅長報告過。
video8_1224,它腌製得很好，對肉夾入口飄香雞排味！
video1_335,樹就離我們就這麼近而已對
video4_314,爸爸带你出去玩！来去花莲找新鲜！
video7_1161,去對於酸白菜火鍋
video2_757,不要怕蛇知道嗎
video6_464,謝謝班長...
video10_651,我有一條陳浩南的線報
video5_1155,還想走四層樓啊
video12_402,節目資訊：《食尚玩家》很濃的那個奶味
video4_1409,浴室還有衣服對
video5_528,
video7_1329,可是我們沒有油炸過
video12_158,《沒有你依然十點》
video3_342,沒事的，你別擔心
video10_427,不過我有十足的把握
video11_325,但因為我們其實也算是
video3_1116,你這次真的輸慘了
video1_521,此生必住民宿
video2_1493,我自己要來跟你講的啦
video10_351,
video5_299,再上去、再下來
video4_653,爸爸帶你出去玩！來去花連找新鮮！就會變決明子茶喔！
video3_945,以三民主義為根基
video9_513,鮮嫩多汁的口感
video7_315,就是大家一定都會把它包著
video3_1463,我也是滿懷著理想
video4_589,爸爸带你出去花莲找新鲜！
video9_951,網羅第一手的消息好不好對
video7_63,他們應該在裡面了
video6_772,還說約在這邊不見不散
video5_720,你當兵前沒看過民視八點檔嗎
video7_405,這幾家是有沒有這麼厲害
video1_1003,客家鹹擂茶 加上香菇 紅蘿蕾和香菜
video8_1137,。
video9_282,肉羹絕對是榜上有名
video3_671,用右手丟都偏右
video5_939,大家注意聽到班長這邊。
video9_980,這個景色色實在是...
video8_1027,它鍋巴的辣很像是辣椒粉的辣
video4_1561,新鮮！
video4_1448,都会有安全性啦 对
video7_983,它就是雖然叫海鮮粥
video4_108,這怎麼可能有動物園啦
video6_1290,把你的手肘碰到膝蓋
video6_497,報告班長，在戒嚴之前
video4_808,爸爸带你出去玩来到这间咖啡廳房
video1_905,梅干菜飯
video5_491,對於特戰部隊這麼有心
video7_257,這幾家是有沒有這麼厲害。
video7_752,這個就真的是很港式的味道
video9_1126,接下來回房間泡湯啦。
video6_483,班長把你們當成朋友。
video12_266,就是看得出來完全不柴
video5_228,我是國防部的選兵官
video4_1576,接下來這個很厲害！
video1_25,你撩我啊 你要留我的手喔
video4_888,鬼頭刀？鬼頭刀我還怕你不吃咧。
video1_637,她可以幫我們放水啊
video4_102,爸爸带你出去玩来！花莲找新鲜！我跟你讲附近有一個动物园。
video6_448,便祕，便祕又怎麼樣
video6_147,你為什麼跟天兵集團混在一起
video10_91,你沒有弄死我，你不甘心
video7_349,這幾家是有沒有這麼厲害 高雄人這麼愛 反而我覺得肉好像不是重點
video4_1063,我不是隨便吃啊！
video2_1017,那我就找對人了
video1_1089,你還可以在這邊涮這個
video12_534,高雄人都知道南台湾必比登推介
video7_569,年四季都能好時尚。以及達人老
video12_105,你有沒有發現必比登或米其林
video9_682,幫我包一個起來 好好吃喔
video3_656,走出感情的創傷、事業的陰霾
video1_805,苗栗：你要不要檢討一下
video10_1103,要有點壞人的樣子
video11_1080,必比登常客！吃爆 超澎湃美食！
video10_172,她看，他們在那邊偷看。
video2_585,就要死不活的樣子
video7_568,高雄人這麼愛
video1_1111,對啦 不是回鍋肉的感覺
video7_294,我們3點一定要吃東西耶
video12_697,你們報了就會有別人來
video9_504,還能泡湯吃好料
video9_572,我有預留了蛋糕可以預留
video8_296,威風拉大預測早餐燒餅夾獅子頭？！一定有它
video4_858,所以口味也都不一样！
video4_112,對不起，我無法提供字幕內容，因為這需要分析圖像並閱讀文字，而我的功能不包括這類能力。
video8_515,你可以完全感覺
video4_63,好好玩喔 好新鮮喔
video4_1366,爸爸带你出去玩！花莲找新鲜！
video2_1396,葉大同：你還慢慢來
video8_1394,也有那個更滑溜溜 Q彈
video11_670,它魯肉是蒜香很重的那種
video2_43,把流水編號抄起來。
video12_1015,全部吃進麵裡面
video1_57,被山林包圍的頂級度假VILLA
video9_87,你知道有時候步調還是要放慢
video10_543,我一定回去放鞭炮慶祝。
video8_678,味道是很和諧的
video1_162,真的是不簡單的地方
video4_1250,爸爸帶你出去玩！
video1_764,我跟你講其實這個地方
video4_528,然後上面的蛋糕是這樣子烤！
video8_219,撒在上面的時候
video2_933,我準備一個禮物要送給你
video10_95,所以我想要戴罪立功
video8_1400,我覺得這應該也會超強
video1_676,我這次跟他說水龍頭好了
video3_336,但他是連帶保證人，這是事實
video5_1080,我了解，是我不好
video3_1060,浩子，你的漂亮老婆
video1_64,客家料理結合創意餐點，還有獨家的創意吃法超意外。
video8_428,一點油味都沒有
video6_320,所以現在應該已經穩定下來了
video7_1273,你的健康這樣子真的
video3_424,我就立刻上前關切
video9_589,確定
video11_104,他們會一直在這邊包餃子
video4_216,爸爸带你出去玩新鲜！而且充满了肉汁耶
video9_636,芋頭千層可是店裡的
video9_1103,其實機器可能拍不出來
video4_645,這邊也是 還有室內沙坑喔
video4_902,你來走進來看...有沒有
video8_562,這裡就有三家 對
video5_272,我們吃得比較好也吃得比較多。
video4_1253,你看這個胡蘿萝。
video6_846,現在連上有疑似入侵者。
video1_304,以不破壞原始樹林的理念
video4_153,有了耶。。。好棒喔！
video4_1397,那我先吃爸爸的
video2_582,把握時間對不對
video11_586,那你還有厲害的東西
video3_11,浪密就是殘害自己
video4_1434,不過我們要離開民宿了嗎
video9_594,這日本時間 3 點
video9_468,好彈喔，彈性十足耶
video5_1081,女人生氣是應該的。
video9_337,甘甜甘甜就是甘甘的
video7_2,今年的必比登推薦餐廳
video7_1163,所以其實真的是照著
video3_1510,一定有很大的幫助
video1_1106,没你想的这么简单
video3_1521,我今天找你們來這兒
video8_1372,不講的話會覺得這很像魚肉
video12_412,我好像第一名是它
video5_518,確實，字幕通常會出現在中下方，且以白底黑框顯示。根據提供的指示，我已從截圖中提取了對話字幕：「絕對第一個帶頭跳」，這是其中的一句。
video12_565,你可以做這個決定嗎
video12_1180,這個蛋真的不是水波蛋嗎
video6_1032,對便祕很管用耶
video7_1069,你覺得很想要來這邊拍照
video7_1124,我覺得現在想到
video8_976,
video8_1205,但是味道很多層次
video7_793,他平常在家裡是吃不到雞腿的
video5_343,大同，剛剛聽那個長官在講。
video7_531,我也是要拜託你來，為什麼...
video9_80,重點就是在羅東車站這邊
video4_1394,爸爸带你出去花莲找新鲜！是从澳洲自己自學
video4_605,小均來 小均你看
video9_86,但你也太快了好...
video7_122,高雄人這麼愛
video4_804,爸爸帶你出去玩來去花蓮找新鮮」
video7_417,去參觀家具店的感覺
video7_51,高雄人這麼愛
video10_82,差點連累到連長
video5_991,你們再嘻皮笑臉的話
video11_707,所以要邊吸邊咬
video2_338,你看，有照相功能。
video11_610,這個湯頭也一定很強
video3_1315,好，请问点什麼一份...
video12_1104,到現在這個月剛好是滿五年
video6_119,字幕：海...海書生，蛇...
video9_389,大家都用新台幣去制裁它
video11_1192,但是呢，回歸到重點！台中霸氣旅行團吃爆，超澎湃美食！
video10_571,就由我一個人承擔
video2_497,看哪裡啊，東張西望的。
video4_1329,你有沒有冷到沒事吧
video10_47,媽之前沒有在身邊保護你
video6_751,士官長，什麼事
video2_5,你們知道還給我吃雞排啊
video8_740,它有一個微微的
video9_552,冷冷的天果然吃火鍋最過癮
video3_507,希望以後你做事圓滑一點。
video10_595,我也給你惹了不少麻煩
video10_863,你們兩個最好乖乖的聽話。
video1_641,因爲他管家是服務很好的
video9_1080,沒有啦，沒有膩啦
video8_379,對 大概是這個邏輯 必比登入圍 一定有它
video7_764,這應該是鱟蝦吧 我覺得
video6_54,"是以偵察的方式"
video4_263,你們老師都這樣子啊。
video7_338,剛剛看他在外面做的時候
video8_657,外面會變得有一點Q
video3_786,但是有比上次遠
video6_966,操操看能否快點蜕變成大人
video7_113,高雄人這麼愛
video11_1289,既不會是說強烈
video8_520,所以它那個那一圈裡面
video3_525,還當罪承認你跟黑道的關係
video3_526,這樣會留下紀錄
video7_1243,那發酵汁也好好喝喔 辯啊
video10_162,划水的時候就是手伸直嘛
video12_1030,將近一世紀超稀必比登推介
video4_746,洗澡用的小海綿！
video12_1215,然後咬下去的肉香跟那個
video11_269,台中霸氣旅行團爽吃炭火牛肉鍋
video3_183,他現在不是人，是神仙就對了。
video5_1108,連我最親、最關心我的人
video8_1153,超人氣脆皮肉夾入口飄香雞排味！
video8_1020,咸酥雞的那種水分
video3_1273,不好意思，我想請問一下。
video12_263,吃鴨肉我從來沒有看過這個切面
video3_1146,你...當兵當到傻...傻掉了。
video2_1075,你們第一排排這麼多人幹嘛
video12_164,
video1_1000,此生必住民宿這麼簡單
video8_234,它那個蛋香跟它那個豆豉
video8_261,你會開始覺得驚豔！早餐燒餅夾獅子頭一定有它
video7_196,這幾家是有沒有這麼厲害 高雄人這麼愛 也恭喜傑得到米其林的推薦
video8_213,正常蛋餅都是加那個酱油
video4_1303,我們來這邊住有沒有
video7_376,它這邊有跟那個知名家居賣場
video4_569,有沒有 檸檬氣泡咖啡
video6_1135,你想要被魔鬼排長釘是不是
video9_904,喝個湯好了喝個湯。
video6_1232,總要改變一下對入伍生的心態
video3_850,像你們這種成績
video3_1545,我今天找你們來這兒。
video10_434,不要讓羅剛知道
video7_1247,
video8_1411,比較像是那種骨頭湯一定有它
video5_360,他們所要甄選的條件與員額
video4_761,連大人的備品也不馬虎
video12_1255,扒著這個可以再吃這個白飯
video2_185,剛剛連上接到消息
video3_633,再說你也幫了我不少忙
video4_584,最後是咖啡的尾韻 BRAVO
video12_676,他們有做出自己的風格
video12_1040,將近一世紀超稀有雞湯必比登推介
video9_805,像是在吃生魚片之前
video9_141,我一直以為鹽豆漿是
video2_1324,將五百障礙再度納入課程
video2_1511,讓她知道他現在的心境啦
video7_651,它還個膩感很好 好好吃喔
video7_887,一下子就沒有了
video4_233,這應該是我這一季啊
video7_739,想到30年以後
video9_13,所以我們今天要來
video8_1025,我覺得它在那個鍋巴上面
video12_1198,真的是大家都可以
video7_1026,高雄人這麼愛
video6_1063,泡牛奶有一個步驟很重要
video11_1234,我的最愛 拔絲地瓜聽說你是超推的是不是
video4_1283,你的臉還不夠大嗎
video10_600,還留在上一個世紀的老兵
video1_729,還有泡麪可以這樣子舒服一下
video7_129,渗出來的是......不是鴉油
video1_624,惜今天又是跟彥均哥來
video7_1014,這螃蟹 喜歡吃螃蟹會愛慕
video5_238,各位弟兄，大家好
video12_10,看來有人單身很久了
video2_735,我們今天要搜尋的不是誅雷
video4_1057,爸爸在這兒 小均怎麼啦
video7_771,因為他都不陪他。
video8_313,而且它這個是東坡肉了吧
video7_1123,然後就是非常的厲害。OK
video7_670,所以我們是怎麼樣 要吃什麼
video3_1482,慢慢的被現實消磨殆盡
video9_983,不是只有這一面喔
video4_560,真的化開了耶，真的嗎
video12_512,我覺得這一家會是我們三個
video5_484,你對於特戰部隊的熱情
video4_389,你看是不是很可愛好可愛喔
video10_1173,「不可能的任務」呢。
video12_1042,爆吃2023
video7_860,而且因為它拌的時候
video3_414,所以立刻上前關切
video8_1060,
video1_143,連海鮮也有耶 對孔雀貝
video1_190,因为它這個肉汁
video1_547,就感覺這燈光晚餐在這！
video5_1275,心思還挺細膩的
video2_1390,陳添彬，你在幹什麼啊
video3_580,你不怕又給國軍鬧魄嗎
video11_1301,它的滷汁不是一般的台中最強客家菜！
video9_891,然後又是一個香
video10_477,利用這六天的假期
video9_453,都一定會點它的檀
video3_220,根據劇組側拍的DV帶
video7_361, 完全不一樣的感覺
video6_389,「匪諍就在身邊」
video7_1291,那個分子這樣散開
video1_1007,此生必住民宿這麼簡單！
video5_49,為什麼要開連發
video2_500,別人來多久，你們來多久了
video3_1453,我感到自己帶兵的熱誠
video5_311,第一，高中以上學歷
video10_439,你確定你真的沒聽錯嗎
video5_772,我一定贏得了他
video8_667,
video10_1012,我這條老命跟你拼了。
video3_539,如果不是因為我
video11_965,你做的算是北越的是不是！
video9_380,冬天到了嘛 對不對
video9_1079,又是夜景 好膩喔
video4_1582,爸爸带你出去玩来去花莲找新鲜！
video12_147,如果這來跟我消費
video4_222,那個雞汁這樣一直流……
video7_1063,很漂亮的咖啡廳，真的
video4_1607,爸爸带你出去花莲找新鲜！
video12_711,然後是現切現燙
video11_896,大家可以跟著地圖來享受臺中美食哟而且他除了地圖上面的
video8_945,黃色這樣子是滿漂亮 對
video9_807,創意呈現西式餐前酒的概念啦
video7_915,對 就像市長一樣
video4_1119,你說每次來的時候
video4_1542,來去花蓮  
video1_879,此生必住民宿林裡面的
video5_1047,沒有辦法應付鑑測
video9_804,都有一定的順序喔
video9_774,對先從這邊開始了好不好
video5_903,他對我也很好啊
video7_178,這個送出，這個送出。
video8_1291,
video4_3,不要再講電話了
video11_990,我夾走一個大塊的肉。
video11_1339,很像麻油雞的那種錯覺
video6_1105,你可以早點跟我說那是你媽
video9_106,我剛剛不敢問啊 好險你有講
video5_1179,長班：但是你的士官長現在失蹤了。
video3_613,這樣我們可以走了嗎
video10_491,至於在這段期間
video5_761,你來幫我搬東西好不好
video5_355,在這邊提醒各位
video1_557,收視率可以越來越好 對
video12_701,它是用牛骨 牛腩 牛油 洋葱
video1_354,我們現在看到的這個地方
video1_409,那種木頭做的椅子
video9_668,因爲提拉米蘇一般吃下去
video5_1186,說頂樓水塔又壞了
video7_396,可以去逛知名家居賣場的時候
video4_1489,爸爸带你出去玩
video5_1131,不對啊，這麼年輕
video7_22,我爸就超愛的啦
video9_1112,如果有小朋友的話
video6_112,怎麼，你會怕啊
video6_124,報告班長，有蛇。
video7_849,吃了十碗泡麵你知不知道這麼厲害！
video7_317,放在氣炸鍋裡面是...
video12_1294,重磅卡司集結《沒有你依賴的那家每一道都必點比登推介
video6_829,余善仁，你很自戀嘛
video12_960,雞骨的味道超級明顯
video1_1058,你吃完之後你覺得跟台南
video11_1361,它拔絲地瓜有一種冰糖那種感覺！
video8_1377,又有一點像把那個雞絲
video12_954,你一個日本人對我們講這種話
video8_1327,那種帶一點青椒的香味
video1_584,感性時刻  希望它能夠實現好
video11_1030,必比登常客！吃爆，超澎湃美食！
video7_640,這個就是最古早味的
video11_323,它其實是用六種新鮮水果做的
video1_70,
video9_1143,你知道嗎 美人湯啊
video9_751,很多政商名流是按護的
video6_468,班長現在放福利給你們。
video3_276,我就這樣靠著國家的栽培
video3_445,這是不當的體罰嗎
video6_32,谢谢科长的教导。
video1_784,你不覺得我這邊表現得特別好
video12_807,【節目異動】今秋處理這牛肝滿麻煩的對
video1_23,他要把我的手 他要保留
video9_613,
video8_836,我跟你講，他們用實力說話
video9_913,是它完全就是剩下甜味
video3_456,雖然這個結果的報告還沒出來
video4_677,一起玩玩具喔 是不是很棒啊
video11_1352,每一道都沒吃過的味道
video4_21,來好多遍了 不然...
video3_1420,自己内心的肺腑之言
video2_1215,對不起，好像很醜耶
video6_245,我還看到他們兩個在講話。
video8_84,那個鵝油鋪天蓋地的來 台中最強鷄肉店 | 肉質水嫩像富二代？！
video2_225,加上討厭鬼地球訓了。
video4_116,爸爸带你出去玩！
video4_1635,爸爸带你出去花莲找新鲜！红酱的味道非常的濃。
video4_627,來你會不會吃JERRY
video4_20,我不要在公園了啦
video5_575,當初我新訓在成功領的時候
video5_584,如果你進來我的部隊
video4_46,小均也難得放暑假
video7_1128,好不好 是在這邊了嗎
video3_1418,連長那天說的話
video7_1147,但今天因為你要趕高鐵
video7_280,下面那層稍微有麵感一點點
video7_253,知名店家那個鍋燒意麺
video4_1365,不過說到這個喔
video4_719,我先看浴室好了啦
video8_273,這間這碗鹹豆漿很好喝
video8_51,那就可以分這樣子好不好
video9_350,甘甜味十足的苦瓜排骨湯
video12_692,結果是台南人駕爆
video5_224,本校的位置於中墩平鎮
video7_477,這幾家是有沒有這麼厲害
video4_105,
video10_226,之前不是比過了嗎
video5_497,長官，如果死掉怎麼辦
video9_824,整個都已經軟爛掉了。
video7_457,這幾家是有沒有這麼厲害 高雄人這麼愛
video5_822,B和安俊：你不是想練爬竿嗎
video8_111,那時候是比較傳統早餐燒餅夾獅子頭一定有它
video5_855,Y我做到了。
video6_566,快點啊，幹什麼
video9_640,搭配蛋香十足的餅皮
video3_1010,我現在就打你槍
video4_768,但是你看很棒的是！
video12_591,高雄人都知道
video10_768,毒蜡子正在攻擊小矮人。
video1_518,馬上它就整個化了在這！
video11_569,告訴他們失算了。
video4_189,幽默感要從小培養嘛！
video12_174,它感覺這個湯頭人最愛鴨肉飯
video1_1044,苗栗：此生必住民宿這簡單！
video2_12,班長，你作夢嗎
video4_387,收銀台
video2_980,還送我一條手帕
video2_14,我都沒有講你們在吹牛
video12_492,它那個熟的裡面
video7_271,對 我覺得會有衝動想要吃
video3_542,後面一百五十萬
video3_391,就是堅持軍人應該有的精神。
video8_1378,剝到最細的那種雞絲飯
video3_1309,土官長，今天是你的生日。
video1_570,我希望他如果真的有什麼想法
video1_161,苗栗真的是不簡單！
video11_331,那媽會不會不小心吃爆 超澎湃美食！
video9_113,郭彥均....彥均
video10_574,再多扛一條也沒差
video1_257,我在想會不會有那麼投機的
video6_262,這種事情她不希望太多人知道
video12_884,你對她放電是不是必比登推介
video9_555,這個地方有搞頭嗎
video9_903,
video9_136,